"","geneNames","geneIDs","transcriptNames","feature","id","fc","pval","qval","de"
"119008","ZNF83","CHM13_G0029473","CHM13_T0116826","transcript","119008",0.445049091731454,0.00645518876850448,0.482829409192053,-1.16796361163713
"119462","TSEN34","CHM13_G0029615","CHM13_T0117279","transcript","119462",2.26162804379202,0.00735662214379595,0.506233691788412,1.17736167755871
"119789","PPP1R12C","CHM13_G0029691","CHM13_T0117605","transcript","119789",0.30907911300684,0.0185660526544106,0.666017849746923,-1.69395193205199
"119791","PPP1R12C","CHM13_G0029691","CHM13_T0117607","transcript","119791",2.51723139208093,0.045398324346642,0.728424302973333,1.33183783980596
"120399","ZNF773","CHM13_G0029851","CHM13_T0118215","transcript","120399",2.13390239587022,0.0377198316299083,0.694876725283834,1.0934941891828
"120453","ZNF671","CHM13_G0029865","CHM13_T0118268","transcript","120453",2.08394072183435,0.0323817838384683,0.694876725283834,1.059314240413
"120478","ZNF587B","CHM13_G0029869","CHM13_T0118294","transcript","120478",3.36251560356649,0.0088410938994814,0.532034035200849,1.74954096243083
"121687","ODC1","CHM13_G0030114","CHM13_T0119504","transcript","121687",0.300528892182295,0.0222944368292237,0.694876725283834,-1.73442439977647
"121741","SLC66A3","CHM13_G0030134","CHM13_T0119558","transcript","121741",2.04808358404617,0.0249370937804386,0.694876725283834,1.0342745941603
"122106","RHOB","CHM13_G0030254","CHM13_T0119920","transcript","122106",0.227358316330634,0.0245316704235675,0.694876725283834,-2.13696031882545
"122252","TP53I3","CHM13_G0030308","CHM13_T0120066","transcript","122252",2.1080111905778,0.0402770889745776,0.702983713313767,1.07588252567923
"122583","OST4","CHM13_G0030385","CHM13_T0120397","transcript","122583",0.417272716546387,0.0483446358226918,0.738366125102804,-1.26093750208388
"122652","CAD","CHM13_G0030396","CHM13_T0120466","transcript","122652",3.73481394204674,0.0253501982134217,0.694876725283834,1.90103637378494
"122741","EIF2B4","CHM13_G0030405","CHM13_T0120555","transcript","122741",0.400699223318874,0.0135328720862484,0.615273689684695,-1.3194083815127
"122837","ZNF512","CHM13_G0030418","CHM13_T0120651","transcript","122837",0.28504654022027,0.0119039355203072,0.590183041943168,-1.81073060415959
"123355","VIT","CHM13_G0030551","CHM13_T0121169","transcript","123355",0.310267481209088,0.00584695084099029,0.474981771328796,-1.688415597366
"123359","VIT","CHM13_G0030551","CHM13_T0121173","transcript","123359",0.423350735087182,0.00129258360511764,0.266840959440485,-1.24007470079144
"123574","HNRNPLL","CHM13_G0030595","CHM13_T0121388","transcript","123574",0.492405392903946,0.00747393841963007,0.512653497485064,-1.02208153234774
"123803","PKDCC","CHM13_G0030640","CHM13_T0121617","transcript","123803",0.455818158638575,0.0103721870087418,0.557613095334544,-1.13346969583045
"123918","PLEKHH2","CHM13_G0030671","CHM13_T0121732","transcript","123918",0.161753827301814,0.000738262997192152,0.200535543605721,-2.62812824626141
"124479","MSTRG.3075","CHM13_G0030831","CHM13_T0122292","transcript","124479",0.36283998208213,0.0391118927804092,0.694876725283834,-1.46259465673468
"124550","MTIF2","CHM13_G0030846","CHM13_T0122363","transcript","124550",0.411881669819374,0.0326144598576497,0.694876725283834,-1.27969817224789
"124585","CCDC88A","CHM13_G0030850","CHM13_T0122398","transcript","124585",0.315526948905661,0.00519861148199996,0.462586790665548,-1.66416486498162
"124598","CCDC88A","CHM13_G0030850","CHM13_T0122411","transcript","124598",2.99899935000215,0.00734547870813163,0.506233691788412,1.5844812095195
"124667","CFAP36","CHM13_G0030855","CHM13_T0122480","transcript","124667",0.458101322056006,0.0132218636633247,0.615273689684695,-1.12626136848442
"124891","KIAA1841","CHM13_G0030919","CHM13_T0122704","transcript","124891",0.408549970864184,0.0473641229252968,0.738366125102804,-1.29141554574813
"125180","VPS54","CHM13_G0030985","CHM13_T0122993","transcript","125180",2.95636604373702,0.00165269413562597,0.300924361201234,1.56382490845226
"125185","PELI1","CHM13_G0030987","CHM13_T0122998","transcript","125185",3.93809231041865,0.0018910697228639,0.31082200126435,1.97749692896988
"125235","AFTPH","CHM13_G0031001","CHM13_T0123048","transcript","125235",0.340666544973672,0.0350548220328,0.694876725283834,-1.55356781980544
"125428","C1D","CHM13_G0031059","CHM13_T0123241","transcript","125428",2.19273629998467,0.0193262762012391,0.674838932137192,1.13273232291922
"125442","PNO1","CHM13_G0031064","CHM13_T0123255","transcript","125442",2.02696113601447,0.0100376884242104,0.546095730487081,1.01931842752375
"125455","PLEK","CHM13_G0031070","CHM13_T0123268","transcript","125455",4.19982785585792,0.0424897054037439,0.714976628124471,2.07033019537002
"125957","NAGK","CHM13_G0031146","CHM13_T0123769","transcript","125957",2.6911644716675,0.047124650066561,0.737447904771138,1.4282305645971
"125975","NAGK","CHM13_G0031146","CHM13_T0123787","transcript","125975",0.381199650993492,0.0326144598576495,0.694876725283834,-1.3913812964952
"126102","RAB11FIP5","CHM13_G0031167","CHM13_T0123914","transcript","126102",0.455150389629981,0.00871620972348675,0.531730004526183,-1.1355847791921
"126289","DCTN1","CHM13_G0031215","CHM13_T0124101","transcript","126289",0.42848287161945,0.0109949400438402,0.568586027718027,-1.2226905603829
"126328","WDR54","CHM13_G0031222","CHM13_T0124137","transcript","126328",0.269415348684889,0.0247378950162833,0.694876725283834,-1.89209605091417
"126337","RTKN","CHM13_G0031223","CHM13_T0124149","transcript","126337",0.426495675550396,0.000886728118066227,0.217923991301895,-1.22939698146485
"126899","USP39","CHM13_G0031388","CHM13_T0124709","transcript","126899",3.02621365523158,0.0144863393185961,0.632210863762208,1.59751384758827
"126923","SFTPB","CHM13_G0031390","CHM13_T0124734","transcript","126923",0.049813634942798,0.000340637170308744,0.156966824639592,-4.32731550025368
"126927","SFTPB","CHM13_G0031390","CHM13_T0124738","transcript","126927",0.144775750670321,0.00157959660140694,0.300352939758977,-2.78810811758626
"126928","SFTPB","CHM13_G0031390","CHM13_T0124739","transcript","126928",0.212766733574408,0.00136327091874011,0.276582407704429,-2.23265549413731
"126929","SFTPB","CHM13_G0031390","CHM13_T0124740","transcript","126929",0.286886648534528,0.0403784976218936,0.703556469367295,-1.80144726704303
"127098","KDM3A","CHM13_G0031413","CHM13_T0124909","transcript","127098",3.04919969314695,0.0241242119914199,0.694876725283834,1.60843063604095
"127112","CHMP3","CHM13_G0031414","CHM13_T0124923","transcript","127112",3.5102868879559,0.00468778874877607,0.440263681916642,1.81158894361177
"127305","IGKJ4","CHM13_G0031481","CHM13_T0125111","transcript","127305",0.0697309786144379,0.00995049347814725,0.545824766603983,-3.84205646102124
"127338","IGKV2-28","CHM13_G0031514","CHM13_T0125144","transcript","127338",0.219249762631734,0.027697984254222,0.694876725283834,-2.18935281413391
"128300","MAP4K4","CHM13_G0031805","CHM13_T0126011","transcript","128300",3.20550720231571,7.27648412783832e-05,0.131410084561256,1.68055265025171
"128301","MAP4K4","CHM13_G0031805","CHM13_T0126012","transcript","128301",5.60235594466947,0.00011593135503829,0.131410084561256,2.48603364769231
"128695","LIMS1","CHM13_G0031927","CHM13_T0126404","transcript","128695",7.05593816222267,0.00125533949352097,0.265524882215644,2.81883791726652
"128854","RGPD5","CHM13_G0031983","CHM13_T0126563","transcript","128854",0.488010713511304,0.0443164910435645,0.72829939053365,-1.03501527464025
"129064","MERTK","CHM13_G0032014","CHM13_T0126776","transcript","129064",2.58581774123056,0.0438574709492905,0.723627654774781,1.37062059181898
"129281","CBWD2","CHM13_G0032064","CHM13_T0126988","transcript","129281",3.71459102081692,0.0438417300690711,0.723627654774781,1.89320337773034
"129286","CBWD2","CHM13_G0032064","CHM13_T0126993","transcript","129286",0.41888877409475,0.0391118927804093,0.694876725283834,-1.25536087331087
"129316","RPL23AP7","CHM13_G0032075","CHM13_T0127019","transcript","129316",0.464713396878114,0.0326144598576495,0.694876725283834,-1.10558685905309
"129317","RPL23AP7","CHM13_G0032075","CHM13_T0127020","transcript","129317",3.79296246136304,0.0358563421651666,0.694876725283834,1.92332509346886
"129560","EPB41L5","CHM13_G0032143","CHM13_T0127261","transcript","129560",0.344632479016707,0.00841688507424876,0.531730004526183,-1.53686942377055
"129578","RALB","CHM13_G0032153","CHM13_T0127279","transcript","129578",5.5975774459689,0.0106754422404454,0.565154536338399,2.48480258380004
"129768","ERCC3","CHM13_G0032218","CHM13_T0127471","transcript","129768",0.4451882670139,0.045063254394179,0.728424302973333,-1.1675125240941
"130447","MIR128-1","CHM13_G0032452","CHM13_T0128131","transcript","130447",0.400823397906019,0.0265927892893145,0.694876725283834,-1.31896136714837
"131152","NEB","CHM13_G0032615","CHM13_T0128835","transcript","131152",0.495995403939108,0.0326144598576497,0.694876725283834,-1.01160134271267
"131619","TANK","CHM13_G0032735","CHM13_T0129298","transcript","131619",4.7821997802139,0.0293719003546012,0.694876725283834,2.25767440104566
"131694","DPP4","CHM13_G0032753","CHM13_T0129373","transcript","131694",10.1348127604485,7.47699250394085e-05,0.131410084561256,3.34124753030612
"132017","NOSTRIN","CHM13_G0032814","CHM13_T0129696","transcript","132017",0.278263541471864,0.0304764290686024,0.694876725283834,-1.84547619801576
"132401","HAT1","CHM13_G0032869","CHM13_T0130080","transcript","132401",3.40486974689695,0.00384314456484702,0.409803080561477,1.76759960907431
"132487","MAP3K20","CHM13_G0032889","CHM13_T0130166","transcript","132487",2.8380901928336,0.0153068447466218,0.636579654049553,1.50492043812509
"132565","GPR155","CHM13_G0032917","CHM13_T0130244","transcript","132565",0.48729755009471,0.0326144598576497,0.694876725283834,-1.03712512553813
"132580","WIPF1","CHM13_G0032923","CHM13_T0130259","transcript","132580",3.59416918156201,0.00353364963424374,0.400843697819719,1.84565831971484
"132719","HOXD8","CHM13_G0032950","CHM13_T0130398","transcript","132719",0.474311469773437,0.0499890358509121,0.743046244134688,-1.0760933388773
"132724","MIR10B","CHM13_G0032952","CHM13_T0130403","transcript","132724",2.95254567971661,0.00584170930631833,0.474981771328796,1.56195938016124
"133105","FTH1P20","CHM13_G0033045","CHM13_T0130784","transcript","133105",5.14120819056288,0.0424891577887128,0.714976628124471,2.3621074344596
"133532","MFSD6","CHM13_G0033157","CHM13_T0131211","transcript","133532",2.65897447103694,0.000142149322506002,0.133795915439372,1.41086992586605
"133561","NAB1","CHM13_G0033163","CHM13_T0131240","transcript","133561",2.60714414017174,0.00310740278075139,0.390082705232988,1.38247034680229
"133902","HSPE1","CHM13_G0033244","CHM13_T0131581","transcript","133902",2.79357899567149,0.0271300459505555,0.694876725283834,1.48211461680246
"134691","EEF1B2","CHM13_G0033424","CHM13_T0132368","transcript","134691",0.435036567220066,0.0195063375555602,0.674838932137192,-1.20079142236324
"134819","CCNYL1","CHM13_G0033472","CHM13_T0132497","transcript","134819",2.18764632096509,0.00329454933555495,0.393591877796276,1.12937951498883
"134856","IDH1","CHM13_G0033491","CHM13_T0132534","transcript","134856",4.87878203606486,0.0153174961099812,0.636579654049553,2.28652103101706
"134871","PIKFYVE","CHM13_G0033493","CHM13_T0132549","transcript","134871",3.07621297297467,0.0160613298759146,0.644576387943975,1.62115538770097
"134922","RPE","CHM13_G0033511","CHM13_T0132600","transcript","134922",0.451592792027782,0.0266641160251146,0.694876725283834,-1.14690563576662
"134936","RPE","CHM13_G0033511","CHM13_T0132614","transcript","134936",0.40481863528084,0.0405940742110837,0.703613576485558,-1.30465239080268
"135122","FN1","CHM13_G0033559","CHM13_T0132798","transcript","135122",0.104477918065536,0.0499299511277866,0.743046244134688,-3.25873004122933
"135400","PNKD","CHM13_G0033625","CHM13_T0133078","transcript","135400",2.07257219537193,0.00819741783201033,0.528835917887567,1.05142235701221
"135417","SLC11A1","CHM13_G0033633","CHM13_T0133095","transcript","135417",0.376428006942172,0.0135655517249338,0.615273689684695,-1.40955412363966
"135419","SLC11A1","CHM13_G0033633","CHM13_T0133098","transcript","135419",0.288487932803785,0.00206777363027899,0.324638834226678,-1.79341712141778
"135440","CTDSP1","CHM13_G0033634","CHM13_T0133118","transcript","135440",0.449457224338666,0.0326144598576497,0.694876725283834,-1.15374427652476
"135511","BCS1L","CHM13_G0033645","CHM13_T0133189","transcript","135511",4.21615156396258,0.000338712699938015,0.156966824639592,2.07592673050617
"135650","RETREG2","CHM13_G0033676","CHM13_T0133328","transcript","135650",2.54246837669769,0.0134032729627986,0.615273689684695,1.34622982990769
"135694","ATG9A","CHM13_G0033681","CHM13_T0133371","transcript","135694",0.456199236321056,0.0326144598576495,0.694876725283834,-1.13226406331129
"135842","DES","CHM13_G0033695","CHM13_T0133520","transcript","135842",0.49270124744574,0.0296178644955266,0.694876725283834,-1.02121497054495
"135895","CHPF","CHM13_G0033705","CHM13_T0133573","transcript","135895",0.277166445956879,0.0279925638538154,0.694876725283834,-1.85117548092475
"136105","DOCK10","CHM13_G0033776","CHM13_T0133782","transcript","136105",0.251556553580371,0.00435864473186898,0.432595489637996,-1.99104531951662
"136339","SP110","CHM13_G0033841","CHM13_T0134017","transcript","136339",0.459115793033392,0.0369333156230742,0.694876725283834,-1.12307003500204
"136473","PSMD1","CHM13_G0033867","CHM13_T0134150","transcript","136473",3.28266466651969,0.0332816257941334,0.694876725283834,1.71486738205887
"136983","ACKR3","CHM13_G0034007","CHM13_T0134659","transcript","136983",0.281347303005614,0.0313492462718501,0.694876725283834,-1.82957596109586
"137108","UBE2F","CHM13_G0034030","CHM13_T0134782","transcript","137108",0.368999158580991,0.00487149627796402,0.452190508823243,-1.43831056833724
"137109","UBE2F","CHM13_G0034030","CHM13_T0134781","transcript","137109",3.29453682076784,0.0163893821165109,0.646089543240945,1.72007565086244
"137563","HDLBP","CHM13_G0034114","CHM13_T0135239","transcript","137563",3.16587979490221,0.0463504875965722,0.733787934005857,1.66260647891454
"137609","SEPTIN2","CHM13_G0034115","CHM13_T0135285","transcript","137609",7.72305245582736,0.0407089738303793,0.703613576485558,2.94917117035596
"137666","STK25","CHM13_G0034122","CHM13_T0135342","transcript","137666",0.263584758313831,0.0107221790111799,0.565154536338399,-1.92366114540936
"137684","STK25","CHM13_G0034122","CHM13_T0135360","transcript","137684",2.27786789829932,0.0288235543503317,0.694876725283834,1.18768408243029
"137967","SRXN1","CHM13_G0034174","CHM13_T0135611","transcript","137967",2.04884414365811,0.0152602009810259,0.636579654049553,1.03481024217071
"139140","CRNKL1","CHM13_G0034534","CHM13_T0136787","transcript","139140",4.20018500714716,0.000534694874123387,0.19101542501202,2.07045287622838
"139178","RALGAPA2","CHM13_G0034543","CHM13_T0136821","transcript","139178",0.215222507752307,0.00449484454547555,0.435903849444195,-2.21609913351401
"139369","NXT1","CHM13_G0034602","CHM13_T0137012","transcript","139369",0.376138001839337,0.0138416503290453,0.622846258087233,-1.41066602329901
"139519","ABHD12","CHM13_G0034663","CHM13_T0137160","transcript","139519",2.21940652540678,0.0323937721838732,0.694876725283834,1.15017394805391
"140429","ERGIC3","CHM13_G0034890","CHM13_T0138035","transcript","140429",2.02716210632139,0.0155468295343999,0.637132240013307,1.0194614615896
"140518","NFS1","CHM13_G0034900","CHM13_T0138124","transcript","140518",0.376071873354454,0.0018883767159128,0.31082200126435,-1.41091968451936
"141201","SRSF6","CHM13_G0035054","CHM13_T0138807","transcript","141201",3.54379213055064,0.0027837677747764,0.368385268862077,1.82529398170924
"141490","PIGT","CHM13_G0035124","CHM13_T0139083","transcript","141490",3.26123335678,0.0328964264102456,0.694876725283834,1.70541767648168
"141538","WFDC2","CHM13_G0035127","CHM13_T0139144","transcript","141538",0.459664385100209,0.0391118927804093,0.694876725283834,-1.12134720473826
"141613","SNX21","CHM13_G0035154","CHM13_T0139219","transcript","141613",2.15708330571196,0.00170257534335905,0.300924361201234,1.10908189389139
"141644","CTSA","CHM13_G0035161","CHM13_T0139250","transcript","141644",6.2981219461898,0.0277800390322668,0.694876725283834,2.65492169165244
"141660","PLTP","CHM13_G0035163","CHM13_T0139266","transcript","141660",4.61696421515448,0.0292394135427867,0.694876725283834,2.20694455049011
"141670","ZNF335","CHM13_G0035166","CHM13_T0139276","transcript","141670",2.20432092053922,0.0184391940589521,0.666017849746923,1.14033427688825
"141673","MMP9","CHM13_G0035168","CHM13_T0139279","transcript","141673",10.3846797652623,0.0179708561964826,0.666017849746923,3.37638482303994
